date,global-100,global-esg,global-green-property,global-infrastructure,hedged-global-100,global-esg-nzd-hedged,hedged-global-infrastructure,kernel-balanced-fund,kernel-cash-plus-fund,kernel-high-growth-fund,kernel-march-2027-nz-bond-fund,kernel-march-2029-nz-bond-fund,kernel-nz-bond-fund,nz-20,nz-50-esg-tilted,nz-property,emerging-markets,nz-small-mid-cap-opportunities,sp-500-nzd-hedged,sp-500-unhedged,global-clean-energy,global-dividend-aristocrats,kernel-us-bond-fund
2020-11-18,-0.004889975550122272,,,-0.012474012474012475,,,,,,,,,,-0.007159904534606243,,-0.012195121951219523,,0.005681818181818121,,,,0.00952380952380949,
2020-11-25,0.002457002457002533,,,0.004210526315789442,,,,,,,,,,0.0024038461538462563,,-0.020576131687242816,,0.005649717514124353,,,,0.02358490566037741,
2020-11-30,-0.007352941176470562,,,-0.023060796645702264,,,,,,,,,,0.00959232613908867,,0.0,,-0.005617977528089901,,,,-0.032258064516129004,
2020-12-02,0.014814814814814836,,,0.006437768240343367,,,,,,,,,,-0.004750593824228044,,0.012605042016806678,,0.005649717514124353,,,,0.014285714285714235,
2020-12-09,0.007299270072992803,,,0.002132196162046851,,,,,,,,,,0.014319809069212486,,-0.004149377593360981,,0.028089887640449396,,,,0.023474178403755763,
2020-12-16,0.0,,,-0.014893617021276562,,,,,,,,,,-0.007058823529411784,,0.004166666666666652,,0.010928961748633892,,,,0.0,
2020-12-23,-0.004830917874396157,,,-0.023758099352051865,,,,,,,,,,0.009478672985782088,,-0.004149377593360981,,0.0108108108108107,,,,-0.01834862385321101,
2020-12-30,0.0024271844660195274,,,-0.004424778761061954,,,,,,,,,,0.016431924882629012,,0.02083333333333326,,0.021390374331550888,,,,-0.009345794392523366,
2020-12-31,0.002421307506053294,,,0.004444444444444473,,,,,,,,,,-0.011547344110854452,,-0.004081632653061273,,-0.005235602094240788,,,,0.0,
2021-01-06,-0.01449275362318836,,,-0.008849557522123908,,,,,,,,,,0.02336448598130847,,-0.004098360655737654,,-0.0052631578947368585,,,,0.02358490566037741,
2021-01-13,0.02941176470588225,,,0.017857142857142794,,,,,,,,,,-0.01598173515981738,,-0.020576131687242816,,-0.005291005291005346,,,,0.018433179723502224,
2021-01-20,0.014285714285714235,,,0.010964912280701844,,,,,,,,,,-0.011600928074245953,,0.008403361344537785,,0.005319148936170137,,,,0.004524886877828038,
2021-01-27,-0.009389671361502372,,,-0.02386117136659438,,,,,,,,,,0.028169014084507005,,0.02083333333333326,,0.010582010582010692,,,,-0.03153153153153154,
2021-01-31,-0.021327014218009532,,,-0.008888888888888835,,,,,,,,,,-0.022831050228310557,,-0.008163265306122436,,-0.010471204188481686,,,,-0.023255813953488413,
2021-02-03,0.0314769975786926,,,0.022421524663677195,,,,,,,,,,-0.002336448598130869,,0.0,,0.005291005291005346,,,,0.01904761904761898,
2021-02-10,0.011737089201877993,,,0.00877192982456143,,,,,,,,,,-0.025761124121779888,,-0.008230452674897082,,0.0052631578947368585,,,,0.01869158878504673,
2021-02-17,0.011600928074245953,,,-0.0021739130434782483,,,,,,,,,,-0.012019230769230727,,-0.020746887966805017,,-0.015706806282722474,,,,0.013761467889908285,
2021-02-24,-0.041284403669724745,,,-0.030501089324618702,,,,,,,,,,-0.03406326034063256,,-0.029661016949152574,,-0.005319148936170248,,,,-0.009049773755656076,
2021-02-28,-0.0071770334928229484,,,-0.01573033707865168,,,,,,,,,,-0.005037783375314908,,0.013100436681222627,,-0.010695187165775444,,,,-0.0091324200913242,
2021-03-03,0.0072289156626506035,,,0.0022831050228311334,,,,,,,,,,0.010126582278481067,,0.0,,0.0108108108108107,,,,0.02304147465437789,
2021-03-08,0.014354066985645897,,,0.02733485193621865,,,,,,,,,,-0.022556390977443663,,-0.012931034482758674,,-0.016042780748663055,,,,0.04054054054054057,
2021-03-10,0.011792452830188704,,,0.013303769401330268,,,,,,,,,,0.012820512820512775,,-0.013100436681222738,,-0.005434782608695676,,,,0.0043290043290042934,
2021-03-15,0.00932400932400923,,,0.026258205689277947,,,,,,,,,,0.030379746835442978,,0.026548672566371723,,0.021857923497267784,,,,0.012931034482758674,
2021-03-17,0.009237875288683695,,,0.004264392324093924,,,,,,,,,,0.002457002457002533,,0.004310344827586299,,0.010695187165775444,,,,-0.004255319148936176,
2021-03-22,-0.009153318077803174,,,-0.010615711252653925,,,,,,,,,,-0.026960784313725505,,0.0,,0.0,,,,-0.004273504273504258,
2021-03-24,0.01616628175519641,,,0.030042918454935563,,,,,,,,,,0.0025188916876575096,,-0.012875536480686733,,-0.010582010582010581,,,,0.012875536480686733,
2021-03-29,0.011363636363636465,,,0.02083333333333326,,,,,,,,,,0.0,,0.01304347826086949,,0.005347593582887722,,,,0.012711864406779627,
2021-03-31,-0.0022471910112359383,,,-0.006122448979591799,,,,,,,,,,0.017587939698492372,,0.0,,0.005319148936170137,,,,-0.004184100418409997,
2021-04-07,0.022522522522522515,,,-0.002053388090349051,,,,,,,,,,-0.014814814814814836,,-0.008583690987124415,,-0.005291005291005346,,,,0.0,
2021-04-12,0.008810572687224738,,,-0.002057613168724326,,,,,,,,,,0.0025062656641603454,,0.0043290043290042934,,0.015957446808510634,,,,0.004201680672268893,
2021-04-14,-0.015283842794759805,,,-0.006185567010309256,,,,,,,,,,0.020000000000000018,,0.012931034482758674,,0.010471204188481575,,,,-0.01673640167364021,
2021-04-19,0.008869179600886845,,,0.010373443983402453,,,,,,,,,,0.0,,0.0,,0.005181347150259086,,,,0.004255319148936065,
2021-04-21,-0.00879120879120876,,,-0.004106776180698102,,,,,,,,,,-0.019607843137254943,,-0.004255319148936176,,-0.005154639175257714,,,,-0.008474576271186418,
2021-04-28,0.0,,,-0.0020618556701030855,,,,,,,,,,0.010000000000000009,,0.004273504273504258,,0.005181347150259086,,,,0.004273504273504258,
2021-04-30,0.0022172949002217113,,,0.018595041322314154,,,,,,,,,,0.007425742574257432,,-0.004255319148936176,,0.0,,,,0.008510638297872353,
2021-05-03,0.0,,,0.0,,,,,,,,,,0.002457002457002533,,0.008547008547008517,,0.0,,,,0.00421940928270037,
2021-05-05,-0.008849557522123908,,,-0.0040567951318458695,,,,,,,,,,0.007352941176470562,,0.004237288135593209,,0.005154639175257714,,,,0.0,
2021-05-10,0.0,,,0.006109979633401208,,,,,,,,,,-0.01703163017031628,,0.0,,-0.00512820512820511,,,,0.01680672268907557,
2021-05-12,-0.011160714285714302,,,-0.004048582995951455,,,,,,,,,,-0.007425742574257432,,-0.00421940928270037,,-0.005154639175257714,,,,-0.004132231404958664,
2021-05-17,0.020316027088036037,,,0.008130081300812941,,,,,,,,,,-0.012468827930174564,,-0.016949152542372836,,-0.010362694300518172,,,,0.016597510373443924,
2021-05-19,-0.006637168141592875,,,-0.0040322580645161255,,,,,,,,,,-0.012626262626262652,,-0.004310344827586188,,0.0,,,,0.004081632653061273,
2021-05-24,0.013363028953229383,,,0.012145748987854255,,,,,,,,,,0.01534526854219953,,0.0043290043290042934,,0.0,,,,-0.004065040650406471,
2021-05-26,-0.00879120879120876,,,-0.01200000000000001,,,,,,,,,,-0.012594458438287104,,0.008620689655172376,,0.015706806282722585,,,,-0.01224489795918371,
2021-05-31,-0.0044345898004434225,,,0.0,,,,,,,,,,-0.0025510204081632404,,0.0,,0.005154639175257714,,,,0.0,
2021-06-02,0.011135857461024523,,,0.018218623481781382,,,,,,,,,,0.007672634271099765,,0.004273504273504258,,0.01025641025641022,,,,0.016528925619834656,
2021-06-09,0.017621145374449254,,,0.025844930417495027,,,,,,,,,,0.012690355329949332,,0.008510638297872353,,0.0050761421319796,,,,0.016260162601626105,
